city_ID_i,pop_i,unemp_i,pcinc_i,div_i,dem_i,lat_i,longt_i,cm_i,mc_i,co_i
1738570,120994,0.065152379,19631,0.468064368,0.503427521,41.518066,-88.158354,1,0,0
1739727,13955,0.067615136,16075,0.179890441,0.473211717,41.239087,-89.92566,1,0,0
1743250,21267,0.020419034,41507,0.12806233,0.473211717,42.286115,-87.964209,1,0,0
1744407,49795,0.041607822,27910,0.247352124,0.473211717,41.873844,-88.015491,1,0,0
1746357,5452,0.026864616,23369,0.047572003,0.473211717,41.420153,-87.98072,1,0,0
1749607,5447,0.041282839,22293,0.056589483,0.558849292,41.451002,-88.279504,0,1,0
1749867,46628,0.059348761,21303,0.206967282,0.518576005,41.482387,-90.493492,1,0,0
1750010,11252,0.079815416,16824,0.126257398,0.518576005,40.914462,-90.641409,0,1,0
1750218,11237,0.04626523,22237,0.275255758,0.518576005,41.72104,-88.358498,0,1,0
1753000,35474,0.035560535,22936,0.331895372,0.518576005,42.027864,-87.809956,1,0,0
1754885,52524,0.032119569,36296,0.473303795,0.518576005,41.887166,-87.789942,1,0,0
1756640,59520,0.026343765,30240,0.12671502,0.431898062,41.60801,-87.86098,1,0,0
1757225,68229,0.031495073,31095,0.306949062,0.441392047,42.118014,-88.042796,1,0,0
1757875,42125,0.022135479,34716,0.176443254,0.479619152,42.011762,-87.843434,1,0,0
1759000,121376,0.070071442,21504,0.439144843,0.470493609,40.752309,-89.617097,1,0,0
1760287,28200,0.032922359,27223,0.161378926,0.470493609,41.630502,-88.245024,1,0,0
1762016,18894,0.033147551,28386,0.336457125,0.520413198,42.103185,-87.924838,1,0,0
1763706,11949,0.059237912,22460,0.533086122,0.590046708,41.480679,-87.735561,1,0,0
1767236,10465,0.06691894,17168,0.046484353,0.571491011,38.627727,-88.957592,1,0,0
1767860,5575,0.020346898,30531,0.264713197,0.571491011,40.060246,-88.254993,0,1,0
1770122,63024,0.040569121,27346,0.477570853,0.436410441,42.035971,-87.739991,1,0,0
1775484,52488,0.029768428,25350,0.148625898,0.48708841,41.568091,-87.803433,0,1,0
1777694,21533,0.030645295,32796,0.289730654,0.50118031,38.801401,-89.089586,1,0,0
1779033,14472,0.042033985,24120,0.029109493,0.50118031,40.701688,-89.436759,0,1,0
1781087,34952,0.031295893,25149,0.40958714,0.50118031,42.130788,-87.923917,1,0,0
1808416,24544,0.017124299,24054,0.03824844,0.292682066,39.839593,-86.392797,1,0,0
1816336,8425,0.025603358,26986,0.122346841,0.30170854,39.786364,-85.950059,0,1,0
1860246,28274,0.028476177,23454,0.121083736,0.30170854,39.701469,-86.372936,0,1,0
1901630,11826,0.025528169,20593,0.076367633,0.440738682,41.646863,-93.476842,0,1,0
1909550,29854,0.06040795,19710,0.13159333,0.596239178,40.806446,-91.125339,1,0,0
1912000,123385,0.039093904,23462,0.143801984,0.571769618,41.967048,-91.67776,1,0,0
1919000,101137,0.060802687,19055,0.279929229,0.519034811,41.554104,-90.603997,1,0,0
1921000,207707,0.066976497,19516,0.300131943,0.643376547,41.573946,-93.616708,1,0,0
1922395,63408,0.052465402,20253,0.063093705,0.521285771,42.502385,-90.705102,1,0,0
1928515,28060,0.047661338,18316,0.157799886,0.559044119,42.509607,-94.175667,0,1,0
1938280,14817,0.05316701,20108,0.043614215,0.559044119,41.362378,-93.565893,1,0,0
1938595,63604,0.041145914,23872,0.220754912,0.409322206,41.656041,-91.531272,1,0,0
1949485,29478,0.028358297,24229,0.070241287,0.500722818,42.044596,-91.58616,1,0,0
1949755,27998,0.050560184,18866,0.228889544,0.527402531,42.0343,-92.906266,1,0,0
1953625,6419,0.041838539,16744,0.008078671,0.527402531,42.230924,-91.183915,0,1,0
1955110,28388,0.044244105,20340,0.155035914,0.532909806,41.420129,-91.06984,1,0,0
1958620,7004,0.070409429,17783,0.047971527,0.532909806,42.671525,-91.91276,1,0,0
1962040,11466,0.024102006,21094,0.066435969,0.532909806,41.40452,-92.917996,0,1,0
1971625,1178,0.038819876,19774,0.112376393,0.532909806,42.399513,-96.355046,0,1,0
1973335,91057,0.042983699,19119,0.249956495,0.527931391,42.495252,-96.391462,1,0,0
1979950,29782,0.023609835,29490,0.096385967,0.481412426,41.636688,-93.779792,1,0,0
1982695,4884,0.028268551,27044,0.039453413,0.515010422,41.601839,-93.868825,1,0,0
1983910,48323,0.017244947,32327,0.132687878,0.480991147,41.553269,-93.759758,1,0,0
1984315,4001,0.033719175,16105,0.452547573,0.480991147,41.57245,-91.262639,1,0,0
2000125,7631,0.034116193,17892,0.093031672,0.356960854,38.923902,-97.224139,1,0,0
2018250,27117,0.054894922,15379,0.428797962,0.271617048,37.76067,-100.017863,1,0,0
2021275,28730,0.066026646,15893,0.334546958,0.475513635,38.402089,-96.191492,1,0,0
2032550,3368,0.036924939,15602,0.119403277,0.282185975,38.51794,-98.777622,1,0,0
2033625,46784,0.053217605,19213,0.199130152,0.557891041,38.068123,-97.911944,1,0,0
2034300,6892,0.05813253,14860,0.128507825,0.2929155,37.927427,-95.400669,1,0,0
2035750,20349,0.056782674,16988,0.565843576,0.388036983,39.027343,-96.852643,1,0,0
2038900,85095,0.0497917,22120,0.283276519,0.396806414,38.960323,-95.263223,1,0,0
2049650,3428,0.037388724,14008,0.066043279,0.396806414,37.424177,-95.684586,1,0,0
2051825,2477,0.038552321,17057,0.056673057,0.418481198,39.12585,-100.854269,1,0,0
2052575,93831,0.025650565,24823,0.213052998,0.161480279,38.884279,-94.818848,1,0,0
2053775,157308,0.02213688,32975,0.173056438,0.421656066,38.889042,-94.690584,1,0,0
2056025,21382,0.053697425,16451,0.18179618,0.354156008,37.414551,-94.698,1,0,0
2062700,48336,0.035292747,19155,0.220711765,0.287353332,38.814003,-97.614463,1,0,0
2068200,2747,0.121586476,14033,0.045826343,0.344522757,38.209293,-98.206463,1,0,0
2070800,5348,0.025836972,20306,0.08799038,0.391653383,39.108346,-95.08316,1,0,0
2071000,141483,0.043371938,20602,0.331033103,0.46751716,39.03617,-95.694826,1,0,0
2079000,363613,0.052099806,21064,0.401537631,0.271517269,37.690694,-97.342678,1,0,0
2108902,68770,0.066724649,19975,0.272812857,0.490460717,36.970919,-86.438462,1,0,0
2128900,32525,0.075455233,21245,0.274850914,0.376792127,38.192651,-84.86637,1,0,0
2302060,23210,0.047345532,20132,0.060981764,0.547321743,44.084537,-70.249649,1,0,0
2441250,18473,0.059928898,19617,0.666538911,0.83386076,38.960468,-76.952295,0,1,0
2503690,46360,0.048232902,25571,0.154575103,0.540837473,41.662727,-70.357208,1,0,0
2600980,9932,0.097398669,14830,0.501201383,0.380453268,42.247854,-84.75912,1,0,0
2603000,125159,0.041235646,32725,0.409053973,0.463771851,42.275641,-83.731333,1,0,0
2604105,19363,0.035959523,26542,0.382968334,0.503736316,42.67472,-83.243606,1,0,0
2606900,7029,0.050294118,15399,0.042846658,0.503736316,43.096485,-85.233029,1,0,0
2607020,4053,0.03847895,25587,0.197345822,0.627562495,42.201917,-83.48281,1,0,0
2607660,15531,0.022814945,27485,0.081470661,0.384229452,42.498602,-83.185342,1,0,0
2608160,10443,0.013375295,43905,0.130016386,0.603473185,42.522543,-83.24034,1,0,0
2608300,16720,0.173235262,17441,0.222037252,0.413660615,43.699021,-85.479726,1,0,0
2608640,19387,0.023127856,60259,0.07196089,0.46326321,42.544805,-83.216576,1,0,0
2614200,3610,0.075451066,16598,0.047930878,0.529053614,43.219408,-85.553023,1,0,0
2619880,7325,0.051937345,23587,0.072106252,0.529053614,43.031749,-83.518751,1,0,0
2621040,3089,0.074216251,18309,0.198938767,0.425849482,42.10767,-85.975022,1,0,0
2624120,49066,0.09627592,24832,0.330439117,0.425849482,42.748913,-84.482442,1,0,0
2624290,34077,0.04059383,20657,0.154844659,0.425849482,42.46608,-82.946341,1,0,0
2627880,22108,0.035690336,22965,0.184249329,0.472139207,42.459237,-83.131343,1,0,0
2630060,4492,0.046271339,20645,0.046918595,0.38964951,42.659385,-84.074979,1,0,0
2630340,2818,0.012772352,70959,0.199160557,0.506943812,42.518774,-83.303035,0,1,0
2630420,15297,0.034240562,23081,0.064220637,0.506943812,42.537633,-82.946742,1,0,0
2634360,3114,0.050231328,16502,0.11021372,0.506943812,43.334572,-85.806141,1,0,0
2635540,12467,0.02694743,43369,0.125695693,0.451435093,42.373949,-82.923438,1,0,0
2635580,17100,0.023794615,38669,0.080183797,0.436054261,42.43926,-82.898989,1,0,0
2636280,11493,0.065272938,12463,0.573446285,0.445887194,42.395387,-83.055951,1,0,0
2637420,18966,0.087811131,16713,0.166687789,0.445887194,42.461924,-83.097689,1,0,0
2638700,6570,0.045454545,20523,0.075667479,0.578887546,42.798799,-83.622967,1,0,0
2641420,37550,0.081267453,15362,0.403019435,0.578887546,42.243454,-84.402254,1,0,0
2641920,3601,0.060470325,17019,0.076218749,0.578887546,41.978016,-84.667323,0,1,0
2642160,80149,0.120968471,18579,0.449173462,0.418504134,42.275163,-85.588501,1,0,0
2645240,2992,0.045851528,15796,0.045059329,0.518634467,43.440592,-85.271314,0,1,0
2646320,4234,0.034231921,35944,0.517141305,0.518634467,42.492108,-83.227356,1,0,0
2647800,40265,0.061466553,20124,0.1227332,0.518634467,42.243291,-83.181258,0,1,0
2652380,3248,0.032150776,18117,0.113169258,0.518634467,42.218817,-85.790094,1,0,0
2653780,50249,0.03980461,27095,0.116758548,0.518634467,43.624796,-84.231984,1,0,0
2655100,3477,0.062756598,21070,0.051369081,0.518634467,43.413308,-86.364269,1,0,0
2656320,46757,0.067904963,14974,0.497055567,0.518634467,43.228218,-86.255415,1,0,0
2659440,47644,0.022546519,36356,0.232123874,0.518634467,42.478494,-83.486825,1,0,0
2659920,32698,0.05769476,21443,0.567744784,0.518634467,42.464993,-83.18233,1,0,0
2661220,1947,0.049610895,25912,0.058340581,0.518634467,42.848149,-83.43801,1,0,0
2661620,6713,0.048154556,18492,0.06564473,0.518634467,42.456605,-85.697491,1,0,0
2665440,67452,0.101192437,16221,0.605975401,0.518634467,42.649228,-83.287363,0,1,0
2665560,44812,0.036642348,25705,0.164174493,0.518634467,42.199765,-85.590792,1,0,0
2665820,36549,0.074190825,17404,0.235829144,0.518634467,42.993766,-82.433743,1,0,0
2669520,3890,0.016684046,19731,0.129240092,0.479368914,43.198147,-86.273346,1,0,0
2670960,10745,0.026240628,25434,0.155686581,0.4917392,42.099127,-86.489056,1,0,0
2675420,8937,0.033942559,18349,0.057443977,0.4917392,43.157756,-85.70921,0,1,0
2675700,2107,0.066047472,15400,0.231678088,0.643419958,42.324021,-85.237789,1,0,0
2676220,3404,0.068045364,15938,0.046718211,0.708463657,43.293152,-85.079576,1,0,0
2676460,124474,0.034816915,24987,0.182458854,0.708463657,42.581206,-83.030316,1,0,0
2679120,13035,0.040104621,23578,0.083399724,0.708463657,42.006114,-83.944443,1,0,0
2680700,81070,0.03284638,36252,0.301162301,0.708463657,42.583883,-83.145533,1,0,0
2688940,71347,0.045777868,19604,0.277440061,0.708463657,42.892661,-85.708713,1,0,0
2701900,45410,0.025352839,29826,0.158881144,0.468407924,44.745302,-93.199328,1,0,0
2705068,20108,0.058055976,17124,0.238664824,0.468407924,47.481099,-94.881996,1,0,0
2705212,4225,0.047575058,17155,0.015523602,0.468407924,45.314855,-95.607117,1,0,0
2706382,45090,0.030807629,22828,0.126031419,0.468407924,45.170497,-93.206071,1,0,0
2706616,85161,0.027371891,29999,0.226589967,0.488610526,44.829666,-93.315217,1,0,0
2707966,67353,0.03368988,23394,0.452634748,0.503398583,45.110906,-93.349088,1,0,0
2710918,21037,0.020800559,35962,0.098167499,0.377979478,44.854285,-93.562384,1,0,0
2712700,18806,0.03976378,21383,0.224648058,0.490511945,45.049104,-93.246749,1,0,0
2717288,63296,0.020449088,30417,0.227212802,0.490511945,44.8155,-93.1624,1,0,0
2718116,54295,0.020794617,39272,0.175029571,0.490511945,44.847921,-93.458601,1,0,0
2720420,5471,0.023019634,24834,0.37721372,0.490511945,44.988048,-93.174718,0,1,0
2720546,24188,0.043435259,19169,0.168902491,0.490511945,44.298583,-93.278938,1,0,0
2722814,27629,0.029699901,23071,0.220812907,0.490511945,45.084246,-93.26005,1,0,0
2724074,3694,0.031542056,21820,0.019376175,0.587830851,45.661754,-95.384554,1,0,0
2727530,19778,0.043287327,22751,0.060052991,0.587830851,44.73178,-92.854512,0,1,0
2728124,1277,0.027565084,17947,0.096987298,0.587830851,44.742018,-94.713446,0,1,0
2728682,9356,0.05403752,21030,0.056184231,0.587830851,46.806682,-92.241606,1,0,0
2730140,17063,0.041260688,27067,0.298600105,0.587830851,44.925056,-93.404788,1,0,0
2735180,45666,0.021232093,26448,0.101643418,0.587830851,44.680337,-93.244,1,0,0
2735738,2361,0.019205298,23762,0.337088174,0.587830851,44.994407,-93.203134,1,0,0
2739878,37211,0.053023297,20243,0.117587674,0.587830851,44.170573,-93.979516,1,0,0
2741696,11226,0.013841422,38564,0.110614594,0.587830851,44.878933,-93.133929,1,0,0
2743252,51696,0.023236624,40941,0.09872461,0.409184465,44.932582,-93.456549,1,0,0
2744530,12518,0.037581918,24457,0.174865825,0.436546073,45.106737,-93.206834,0,1,0
2747221,11984,0.029919619,22313,0.125806882,0.442959359,45.013628,-93.000666,1,0,0
2749012,2434,0.030280091,23442,0.053128475,0.487673217,45.117753,-93.399457,0,1,0
2749300,26100,0.034687263,20955,0.106115413,0.618980096,44.092578,-93.230241,0,1,0
2751730,65866,0.023449359,37018,0.164231079,0.618980096,45.022045,-93.462576,1,0,0
2752522,7801,0.035220994,19406,0.052347359,0.618980096,45.567657,-93.592041,1,0,0
2753026,18481,0.032551373,26037,0.073355687,0.618980096,45.26268,-93.448389,0,1,0
2755726,14733,0.023734773,23317,0.142076472,0.618980096,44.746108,-93.069765,1,0,0
2755852,33952,0.023911645,28010,0.186090874,0.618980096,45.015422,-93.155011,1,0,0
2758738,21141,0.023002823,26971,0.172192734,0.456160099,44.757299,-93.366971,1,0,0
2759620,1449,0.040983607,16455,0.02464344,0.528599825,43.654807,-94.727273,1,0,0
2759998,26021,0.016783584,32545,0.129023671,0.633815176,45.084644,-93.134281,1,0,0
2765164,1491,0.014492754,50648,0.035672829,0.409950378,44.915537,-93.589409,1,0,0
2768818,3761,0.04951996,64935,0.022684242,0.438589608,44.971339,-93.51366,1,0,0
2771428,46486,0.022097764,32863,0.18418315,0.534150607,44.906283,-92.923703,1,0,0
2771734,11504,0.04644286,17864,0.366340469,0.484859989,43.629119,-95.598858,0,1,0
2903160,34908,0.020088918,30758,0.131544927,0.423752119,38.59503,-90.550006,0,1,0
2908650,5538,0.044223108,15478,0.061431763,0.423752119,39.785329,-93.077967,1,0,0
2919252,14636,0.067722715,17920,0.034033131,0.396234427,38.140996,-90.56083,0,0,0
2921898,9632,0.031211499,29824,0.116124576,0.480360841,38.589478,-90.58832,0,1,0
2931276,25312,0.045010056,21738,0.355680261,0.349452198,38.794845,-90.395834,1,0,0
2937000,50611,0.043352711,22961,0.274211298,0.509992484,38.567461,-92.175254,1,0,0
2937592,53803,0.057147055,18150,0.15347899,0.509992484,37.077509,-94.502262,1,0,0
2941348,74036,0.026125722,26891,0.131174438,0.309690556,38.918958,-94.382768,1,0,0
2942032,23461,0.037531142,23951,0.112536049,0.499944726,39.239312,-94.418892,1,0,0
2945668,22348,0.027183996,27635,0.180162067,0.408962164,38.583169,-90.50644,1,0,0
2947648,13539,0.039551542,17981,0.175953391,0.432915813,39.162169,-91.87277,1,0,0
2953624,8431,0.040431886,18791,0.065314688,0.361300443,39.007033,-94.128441,1,0,0
2954074,56297,0.033579384,22210,0.086233976,0.424524362,38.783504,-90.715351,1,0,0
2960752,11562,0.029907185,22439,0.097053809,0.551200361,38.803303,-94.45832,0,1,0
2966440,28812,0.052906321,16930,0.165643062,0.551200361,38.70397,-93.23463,0,1,0
2975220,36826,0.046426051,27105,0.555472934,0.551200361,38.665659,-90.331498,1,0,0
2975688,4335,0.05795053,13638,0.333755795,0.551200361,39.307965,-91.489341,1,0,0
2977092,19687,0.087443731,17598,0.219857559,0.551200361,38.762118,-93.729967,1,0,0
3006550,102734,0.0421583,19874,0.144289693,0.304877089,45.789518,-108.549891,1,0,0
3008950,33401,0.088007072,19662,0.096913127,0.408884708,45.683155,-111.053784,1,0,0
3040075,23805,0.050886464,18515,0.079580848,0.391009899,48.213846,-114.323523,1,0,0
3116410,4609,0.036320755,18939,0.025354565,0.25433305,40.143525,-97.176502,0,1,0
3125055,29799,0.029854148,18593,0.094291034,0.367333129,40.700414,-99.083699,1,0,0
3246000,9905,0.06575474,19647,0.327577254,0.538150053,36.808342,-114.129148,1,0,0
3251800,124445,0.078221239,15946,0.600045054,0.538150053,36.282974,-115.089262,1,0,0
3365140,28540,0.03698128,18953,0.048746502,0.554983852,43.298493,-70.977005,1,0,0
3421480,26150,0.060366267,35155,0.651720476,0.539232407,40.891197,-73.972515,1,0,0
3459190,47746,0.07887663,19028,0.544750241,0.609597653,40.615444,-74.415775,1,0,0
3501780,37094,0.067780029,15043,0.397327941,0.24830411,32.883601,-105.963686,1,0,0
3532520,30914,0.102008892,14211,0.498208012,0.347549514,32.730276,-103.16049,1,0,0
3563460,52200,0.047458148,20121,0.365025218,0.502439949,35.285096,-106.698869,0,1,0
3603078,28526,0.060311284,17529,0.211915813,0.501221991,42.93371,-76.567342,1,0,0
3604715,16256,0.050656168,17951,0.18106032,0.487470886,42.998558,-78.180806,1,0,0
3612144,11261,0.046950027,20200,0.080866539,0.384332861,42.888999,-77.280321,1,0,0
3656979,22428,0.065113501,22402,0.580349256,0.443773681,41.287396,-73.923597,1,0,0
3659223,27851,0.050035336,21125,0.542344198,0.596350772,41.004701,-73.667175,1,0,0
3659641,29967,0.083046503,16991,0.578459949,0.596350772,41.694595,-73.919869,0,1,0
3701720,14128,0.030310621,19501,0.132300161,0.400650703,35.90454,-79.965611,1,0,0
3702080,49344,0.03515315,18355,0.259113838,0.502673976,35.717337,-79.814309,1,0,0
3702140,97579,0.052274773,21126,0.310720535,0.353269396,35.570977,-82.552738,1,0,0
3705460,2963,0.096217105,14456,0.504328418,0.353269396,35.807216,-77.376146,1,0,0
3709060,50579,0.049628746,19772,0.466736623,0.336761038,36.082561,-79.459748,1,0,0
3710740,105103,0.023853119,32888,0.301376859,0.39678651,35.782122,-78.814079,1,0,0
3711800,53409,0.044035655,32488,0.353669036,0.495401973,35.925942,-79.038271,1,0,0
3712000,586263,0.053220298,27029,0.54095952,0.495401973,35.208707,-80.830739,1,0,0
3714100,65845,0.050509942,21594,0.327816263,0.522324225,35.392048,-80.635543,1,0,0
3719000,217117,0.051709701,23653,0.584089788,0.522324225,35.980964,-78.905647,1,0,0
3720620,6991,0.04029304,21067,0.205612255,0.690845718,36.262768,-80.846535,1,0,0
3722920,218634,0.096950382,18105,0.585467739,0.479092138,35.08511,-78.980263,1,0,0
3725480,31443,0.043038544,22423,0.464322493,0.525192647,35.694611,-78.622749,1,0,0
3731060,46587,0.035671198,22490,0.352503988,0.420610922,35.741466,-81.32377,1,0,0
3731400,95854,0.056571587,21957,0.502580816,0.538998505,35.98547,-79.990243,1,0,0
3733120,26731,0.023765996,29611,0.224924277,0.538998505,35.404463,-80.876971,1,0,0
3734200,71941,0.089153592,14596,0.516293732,0.43746439,34.736866,-77.392666,1,0,0
3735200,44905,0.044183007,18514,0.331502367,0.455904074,35.47658,-80.6386,1,0,0
3736640,3176,0.075388027,18246,0.504102884,0.343354021,34.320055,-78.5206,1,0,0
3738040,15355,0.019693126,28398,0.134648627,0.343354021,36.105272,-80.424062,1,0,0
3743920,32411,0.059969216,19411,0.480542066,0.671262178,35.00159,-80.561279,1,0,0
3744520,6400,0.024870183,38070,0.316799025,0.487490241,35.834444,-78.840821,1,0,0
3755000,319293,0.049073035,27053,0.501788667,0.267725633,35.830204,-78.641439,1,0,0
3757500,66520,0.090284368,17673,0.524029357,0.267725633,35.968508,-77.808283,1,0,0
3759280,37978,0.048351769,18912,0.502397003,0.335452929,35.483463,-79.177659,1,0,0
3761200,32332,0.059923142,18427,0.465872832,0.324221917,35.287902,-81.541127,1,0,0
3764180,21288,0.095148078,12768,0.620130379,0.504897127,35.184571,-78.994692,1,0,0
3766360,5896,0.063517269,17426,0.187886731,0.504897127,34.693159,-77.13363,1,0,0
3770540,18775,0.020843822,24414,0.299700133,0.504897127,35.988697,-78.536658,1,0,0
3773660,9175,0.078556807,18634,0.484003036,0.504897127,34.330295,-78.701433,1,0,0
3774440,94486,0.075474328,23472,0.394715292,0.504897127,34.209225,-77.885767,1,0,0
3774540,51542,0.079591018,18321,0.54848763,0.48248082,35.734588,-77.931495,1,0,0
3832060,51019,0.042626249,19771,0.12231378,0.435051267,47.912789,-97.07501,0,1,0
3902092,1466,0.030188679,20140,0.070505817,0.529998955,40.39677,-84.176,0,1,0
3912168,7123,0.020891365,19421,0.054795683,0.352122199,39.580727,-84.319641,1,0,0
3915000,337991,0.072509264,19843,0.531365504,0.352122199,39.139902,-84.506446,1,0,0
3915644,18083,0.029871083,25627,0.24329549,0.307087819,39.869541,-84.325438,0,1,0
3918350,14889,0.054782733,14987,0.050108633,0.542915482,41.927299,-80.568382,1,0,0
3921000,182080,0.092081786,15801,0.526978304,0.542915482,39.777394,-84.199632,1,0,0
3922694,34156,0.019601329,40252,0.197901792,0.542915482,40.111304,-83.144314,1,0,0
3925914,36446,0.066071808,20457,0.223675467,0.374463141,39.795267,-84.011271,1,0,0
3929204,5572,0.11143695,17768,0.141970334,0.390231854,38.820155,-82.190916,1,0,0
3933012,76087,0.047552639,18850,0.181498433,0.476070198,39.394328,-84.565522,1,0,0
3939872,33660,0.054550949,19739,0.22723704,0.476070198,41.149143,-81.361122,1,0,0
3945094,14613,0.029335161,21146,0.036485848,0.476070198,40.836576,-81.264536,1,0,0
3945108,21884,0.030633579,31405,0.083644589,0.350594706,39.267517,-84.274553,1,0,0
3949434,30630,0.041133124,23012,0.108401384,0.508780892,39.630938,-84.270742,1,0,0
3950176,12886,0.037557252,24554,0.082862714,0.508780892,39.170811,-84.281874,1,0,0
3954852,5695,0.058069113,19260,0.036756547,0.508780892,39.744042,-84.394249,1,0,0
3967468,25672,0.058092361,17310,0.218902396,0.508780892,39.782613,-84.124345,1,0,0
3976876,14450,0.017632881,26272,0.035275852,0.508780892,39.965018,-84.185551,1,0,0
3977322,9393,0.038083538,19965,0.039297163,0.521942196,39.479073,-84.462008,1,0,0
3979002,16510,0.016368165,41585,0.122510006,0.310077962,40.027587,-83.070722,1,0,0
3983342,42073,0.021195605,30451,0.138828852,0.498060069,40.123435,-82.913324,1,0,0
3986730,9518,0.050021017,36739,0.238990384,0.289121832,39.229492,-84.481375,1,0,0
4009050,92654,0.028868524,21616,0.263127551,0.361947073,36.036529,-95.780996,1,0,0
4014700,24000,0.039333682,18321,0.378944016,0.262340722,36.313216,-95.610625,1,0,0
4023200,69222,0.030185886,27616,0.245302966,0.308672916,35.673807,-97.413076,1,0,0
4023950,49358,0.052153214,17816,0.230000298,0.320406348,36.405687,-97.869862,1,0,0
4031700,25467,0.049358038,18629,0.278254777,0.37974987,35.858455,-97.418568,1,0,0
4048000,15833,0.06398235,16607,0.400321814,0.427601298,36.887917,-94.872945,0,1,0
4052500,97690,0.049258305,22324,0.314370158,0.359732874,35.240577,-97.345306,1,0,0
4059850,29778,0.081057397,17946,0.293312239,0.34500786,36.721042,-97.068444,1,0,0
4066800,37465,0.060488473,16713,0.366065135,0.325403313,35.363903,-96.960453,1,0,0
4070300,44519,0.051855658,19377,0.292861039,0.368926716,36.137051,-97.072421,1,0,0
4075000,398596,0.054136205,21813,0.474007269,0.368926716,36.127949,-95.902316,0,1,0
4101000,45531,0.080416435,19390,0.155412845,0.499364688,44.626928,-123.096741,1,0,0
4103050,21886,0.073400731,23563,0.163176334,0.499364688,42.192172,-122.700426,0,1,0
4105800,58657,0.04615631,22716,0.118505498,0.499364688,44.05643,-121.308024,1,0,0
4115350,5954,0.100469116,16951,0.142521395,0.499364688,43.180331,-124.184163,1,0,0
4123800,4606,0.097474524,19472,0.16695671,0.499364688,45.297544,-122.331858,1,0,0
4123850,166280,0.059916661,22484,0.206085756,0.430627682,44.056748,-123.116207,1,0,0
4130550,36518,0.095321981,17521,0.126824922,0.429581945,42.434113,-123.333166,1,0,0
4131250,91320,0.062132662,20047,0.301520976,0.429581945,45.502319,-122.441609,1,0,0
4136150,7216,0.091954023,14485,0.378343878,0.429581945,44.857784,-123.197681,1,0,0
4138500,27260,0.073892706,19960,0.251577383,0.337665107,45.002971,-123.024491,1,0,0
4140350,13999,0.080479699,16887,0.135099312,0.337665107,45.324471,-118.086891,1,0,0
4140550,41468,0.034383954,39833,0.156856568,0.337665107,45.412305,-122.699154,1,0,0
4150150,3913,0.080571429,15263,0.354937717,0.43698116,45.070293,-122.796353,1,0,0
4150950,5398,0.094017094,16033,0.136186867,0.365649797,43.02386,-123.2785,1,0,0
4154100,3662,0.088328076,13612,0.142707698,0.573205542,43.745007,-122.465261,1,0,0
4155200,32515,0.055761651,21046,0.123768731,0.573205542,45.341314,-122.592327,1,0,0
4161200,16397,0.058743842,18224,0.098207471,0.573205542,44.262753,-121.180137,1,0,0
4161300,4200,0.112415071,15802,0.102227245,0.558843246,43.698854,-124.111918,1,0,0
4163650,24880,0.067682495,18031,0.113468178,0.395113617,43.222336,-123.352482,1,0,0
4164900,153828,0.080115496,20388,0.284874458,0.459111495,44.923694,-123.023119,1,0,0
4165250,9351,0.050367261,22407,0.114691654,0.459111495,45.398073,-122.268802,1,0,0
4167100,13130,0.032952432,26353,0.144816323,0.459111495,45.359784,-122.843028,1,0,0
4167950,2852,0.055020633,22829,0.054718135,0.459111495,44.292082,-121.553384,0,1,0
4169600,64595,0.079735815,16452,0.181813293,0.705922794,44.053947,-122.981225,1,0,0
4174000,5289,0.057821782,17002,0.146957475,0.705922794,44.619392,-123.933703,1,0,0
4174850,15498,0.049408983,21677,0.224344254,0.446553663,45.53893,-122.393027,1,0,0
4174950,21292,0.042247843,25932,0.255870133,0.493754704,45.376716,-122.770379,1,0,0
4180150,18816,0.036374419,34106,0.129600026,0.330010635,45.367123,-122.639654,1,0,0
4181300,553,0.004545455,16676,0.10751476,0.536458802,45.687265,-123.887169,0,1,0
4183750,23464,0.09246646,13473,0.485064486,0.536458802,45.147683,-122.858568,1,0,0
4214712,13130,0.078075985,16017,0.57943356,0.484909575,39.985152,-75.819,1,0,0
4254656,31249,0.068877551,18046,0.575039095,0.378841211,40.122076,-75.33987,0,1,0
4270352,5652,0.033799932,15769,0.107434133,0.522636832,40.048366,-77.52256,1,0,0
4285152,43107,0.088021314,15613,0.148657871,0.563665059,41.246561,-75.875689,0,1,0
4500100,9996,0.051953722,14909,0.501073078,0.436483155,34.179935,-82.377913,1,0,0
4500550,42698,0.062533959,22696,0.444726752,0.343342657,33.529829,-81.727284,1,0,0
4501360,36500,0.064973456,19455,0.457510368,0.330911098,34.521166,-82.647326,1,0,0
4504690,27213,0.054316198,20177,0.495627349,0.408929743,32.44826,-80.710488,1,0,0
4505680,14983,0.083809524,13337,0.486931361,0.356331159,34.628189,-79.685901,1,0,0
4516000,170050,0.092534278,20291,0.546454987,0.476054635,34.029783,-80.896566,1,0,0
4516405,28967,0.064193128,16823,0.447154878,0.337298193,33.845395,-79.035298,1,0,0
4528060,22442,0.057330827,17271,0.47545943,0.380909721,35.0755,-81.657647,0,1,0
4530850,67436,0.061964201,24286,0.49162881,0.380909721,34.836902,-82.362997,1,0,0
4532560,16060,0.126131143,17989,0.497543476,0.577724669,34.362953,-80.081624,1,0,0
4549075,28683,0.041044547,22749,0.321342357,0.616269596,33.710801,-78.885862,1,0,0
