city_ID_j,pop_j,unemp_j,pcinc_j,div_j,dem_i,lat_j,longt_j,cm_j,mc_j,co_j
101852,32920,0.117971516,11019,0.498454718,0.4052,33.67344,-85.810918,1,0,0
121184,59542,0.046376223,12940,0.393775786,0.30545,31.233698,-85.406823,1,0,0
151000,198553,0.07083144,12843,0.500016777,0.44095,32.346251,-86.268593,0,1,0
178552,28877,0.028226336,25973,0.061362308,0.4604,33.462496,-86.739508,0,1,0
404720,20726,0.106141367,9371,0.518995683,0.4074,33.313041,-112.329077,1,0,0
406260,7512,0.107855763,9165,0.128808034,0.4074,31.398036,-109.931834,1,0,0
408220,21783,0.066241792,12499,0.081366883,0.48735,35.129773,-114.561149,1,0,0
422220,6726,0.069487578,7611,0.529272456,0.38545,33.590224,-112.327102,1,0,0
422360,8346,0.168965517,6173,0.606562355,0.38545,32.743112,-111.59848,1,0,0
423620,50144,0.069678181,11681,0.334779577,0.38545,35.185217,-111.620726,1,0,0
423760,4843,0.050755287,10009,0.260952452,0.38545,33.051517,-111.412785,1,0,0
427050,902,0.138121547,6067,0.541162229,0.38545,32.948625,-112.70553,0,1,0
427820,156619,0.060965504,13333,0.268616318,0.38545,33.533111,-112.189901,1,0,0
444270,14488,0.052661302,13264,0.208179838,0.38545,32.465396,-111.139016,1,0,0
444410,1508,0.10862069,7515,0.517977701,0.38545,33.045487,-112.015485,1,0,0
446000,320500,0.052510508,13357,0.173546582,0.38545,33.401926,-111.717379,1,0,0
449640,20152,0.135216709,7740,0.404762841,0.38545,31.362463,-110.933538,0,1,0
451600,12072,0.051131456,19588,0.126430829,0.36335,32.422094,-110.976235,1,0,0
454050,55416,0.049584477,14256,0.21561305,0.47975,33.787708,-112.3111,1,0,0
455000,995872,0.066666155,14108,0.319076977,0.4892,33.572162,-112.087966,1,0,0
457450,14279,0.058536585,10461,0.064140479,0.4892,34.579376,-112.448176,1,0,0
458150,3994,0.06046777,10847,0.457169189,0.4892,33.241183,-111.640283,1,0,0
465350,9141,0.041030773,19340,0.041003437,0.47585,34.857323,-111.794933,1,0,0
467800,3920,0.071205008,7986,0.184223493,0.47585,34.518972,-110.089988,1,0,0
471300,3409,0.109074244,7271,0.4360848,0.47585,33.285146,-111.1103,0,1,0
471510,9767,0.088477366,10028,0.444653893,0.47585,33.670612,-112.452674,1,0,0
477000,433231,0.08208009,11409,0.397482645,0.5382,32.154289,-110.871062,1,0,0
482740,5780,0.071171531,13681,0.120073127,0.33695,33.970393,-112.752672,1,0,0
483090,5386,0.051006711,8459,0.267018204,0.33695,32.251646,-109.835734,1,0,0
485540,72810,0.084934074,11458,0.405720393,0.4065,32.516261,-114.521811,1,0,0
524550,76764,0.056580922,12999,0.23868897,0.5266,35.349276,-94.370883,1,0,0
533400,42803,0.055837004,11790,0.231786136,0.4997,34.491992,-93.050809,1,0,0
568810,32579,0.076477566,9891,0.390794975,0.42835,33.436343,-93.987116,1,0,0
600562,76462,0.043871454,19833,0.467502016,0.64405,37.764471,-122.283273,1,0,0
600674,16328,0.029644716,18143,0.453097709,0.64405,37.888621,-122.325662,1,0,0
600947,6744,0.033325342,24821,0.202073062,0.64405,33.577933,-117.729952,1,0,0
602000,270578,0.056375795,15587,0.457094052,0.64405,33.855497,-117.760071,1,0,0
602252,64828,0.066209563,15249,0.257119762,0.64405,37.977541,-121.797618,1,0,0
602364,48159,0.081302398,14507,0.244109914,0.64405,34.533376,-117.210358,1,0,0
602462,50607,0.037266838,24920,0.434236693,0.64405,34.132689,-118.036347,1,0,0
603526,252331,0.079795326,13263,0.470200663,0.64405,35.321213,-119.018291,1,0,0
603666,69974,0.083983566,8853,0.588121394,0.37425,34.082824,-117.971286,1,0,0
603820,22340,0.10413244,11157,0.495882663,0.5333,33.946032,-116.899241,1,0,0
604030,30524,0.094366087,11806,0.456347161,0.5333,34.866788,-117.043006,1,0,0
604758,12350,0.089078073,11029,0.242747825,0.5333,33.863083,-116.950461,1,0,0
604982,61558,0.058911493,14302,0.47787987,0.5333,33.887821,-118.12725,1,0,0
604996,42217,0.133861887,6124,0.509694927,0.5333,33.964379,-118.154437,1,0,0
605108,22055,0.034192905,25924,0.23319403,0.5333,37.514398,-122.294475,1,0,0
605290,26273,0.042499142,20475,0.337928267,0.5333,38.0688,-122.150946,1,0,0
606000,102722,0.056182995,18723,0.553258537,0.5333,37.866702,-122.299066,1,0,0
606308,32058,0.037893055,55303,0.161306821,0.5333,34.07923,-118.402437,1,0,0
608954,93694,0.05115549,18891,0.303147364,0.5333,37.321073,-121.930457,1,0,0
609066,27416,0.026340724,25311,0.220181828,0.5333,37.589952,-122.363342,1,0,0
609710,20248,0.196641687,6663,0.445674496,0.5333,32.684321,-115.494579,1,0,0
610345,39412,0.033143365,20961,0.293976904,0.39995,37.280232,-121.954352,1,0,0
611194,67334,0.047900925,22120,0.183693757,0.43745,33.123909,-117.282835,1,0,0
611530,84185,0.071595769,13809,0.728357208,0.43745,33.840367,-118.249574,1,0,0
612048,30278,0.061513337,13875,0.406310716,0.43745,33.835487,-116.463103,1,0,0
612524,31372,0.106249549,11787,0.362236113,0.4612,37.596636,-120.954907,1,0,0
613392,136074,0.064712175,14076,0.492781466,0.4612,32.62767,-117.01517,1,0,0
613756,33250,0.04269802,22043,0.312463632,0.49575,34.125192,-117.713725,1,0,0
614260,19780,0.148093662,6817,0.481272404,0.35155,33.69102,-116.145098,1,0,0
614274,9565,0.075401443,11846,0.23534708,0.5594,36.133056,-120.339028,1,0,0
614890,40777,0.098701705,11213,0.557137474,0.5594,34.054553,-117.325031,1,0,0
616000,113070,0.045791615,17573,0.289631148,0.5594,37.972179,-122.001584,1,0,0
616378,24946,0.040725806,22306,0.238082225,0.5594,32.657202,-117.156137,1,0,0
617022,9790,0.105906314,10617,0.22592483,0.5594,41.766508,-124.198945,1,0,0
617568,36370,0.041810202,21006,0.48057884,0.5594,34.00582,-118.396781,1,0,0
617610,49790,0.030576813,28072,0.386425256,0.5594,37.319398,-122.044956,1,0,0
617750,41678,0.04318455,19128,0.345427159,0.5594,33.818477,-118.038307,1,0,0
617918,92516,0.053837943,14858,0.636738972,0.5594,37.700941,-122.464978,1,0,0
617988,30708,0.022232488,32657,0.160189665,0.5594,37.812191,-121.969955,1,0,0
618506,5039,0.031895504,37411,0.082213053,0.5594,32.962831,-117.262393,1,0,0
619192,50719,0.031960771,21645,0.526922647,0.5594,34.001573,-117.817601,1,0,0
620018,22571,0.0346879,16947,0.383541467,0.5594,37.714291,-121.901317,1,0,0
622020,36550,0.049840764,16401,0.309588362,0.5594,38.414423,-121.384937,1,0,0
622300,23147,0.061692827,12554,0.277952009,0.5594,35.64074,-120.654268,1,0,0
622678,55075,0.039866601,22683,0.199596261,0.5594,33.050632,-117.263616,1,0,0
622804,121848,0.060348839,15266,0.244461781,0.5594,33.133648,-117.073223,1,0,0
623042,28474,0.088440592,12694,0.212144018,0.5594,40.793304,-124.15535,1,0,0
623168,7736,0.036743808,22971,0.114139394,0.5594,37.988378,-122.595097,1,0,0
623616,7783,0.139549839,6905,0.495374955,0.5594,36.305352,-119.208135,1,0,0
625058,8965,0.074453552,12818,0.16186415,0.5594,39.441069,-123.80362,1,0,0
625296,9871,0.064084832,14017,0.079062186,0.5594,40.585411,-124.142608,1,0,0
625380,55193,0.039585326,20412,0.368586766,0.5594,33.710582,-117.951129,1,0,0
626000,192412,0.043075431,19762,0.460723872,0.5594,37.494373,-121.941117,1,0,0
627000,394877,0.081935682,12373,0.569815121,0.5594,36.782674,-119.794492,1,0,0
628112,11345,0.101421801,12688,0.209742113,0.5594,38.267461,-121.303836,1,0,0
630000,179612,0.069823272,17969,0.41710519,0.5594,34.181393,-118.24583,1,0,0
630994,8949,0.132779038,8496,0.525186634,0.5594,36.323292,-121.244924,1,0,0
631393,11136,0.059456598,12832,0.250974563,0.5594,35.120888,-120.619664,1,0,0
631414,5640,0.153661465,6970,0.547651746,0.5594,34.961631,-120.573377,1,0,0
631708,8860,0.024119449,21639,0.154157552,0.58155,37.46677,-122.437378,1,0,0
633308,16763,0.042292653,19074,0.638595733,0.58155,38.021425,-122.288924,1,0,0
633434,52845,0.090062112,11671,0.254205742,0.58155,34.397038,-117.315198,1,0,0
636000,180018,0.036689504,23382,0.251144849,0.58155,33.690569,-118.00933,1,0,0
636294,26921,0.102431317,10912,0.442886221,0.47975,32.565354,-117.114567,1,0,0
636448,40504,0.096187081,9583,0.542521825,0.4363,33.729928,-116.235996,1,0,0
636546,112707,0.101435558,11695,0.63044696,0.5008,33.956068,-118.344274,1,0,0
636770,127051,0.032919971,24983,0.367321351,0.5008,33.678399,-117.771254,1,0,0
636980,4479,0.048370137,17711,0.044001124,0.5008,38.348454,-120.772366,1,0,0
639248,44166,0.02854862,28641,0.2141249,0.5008,33.529047,-117.701175,1,0,0
639496,59490,0.033273046,22641,0.252522149,0.5008,33.667243,-117.668574,1,0,0
640256,14503,0.027164285,19114,0.525266712,0.48095,33.850504,-118.039892,1,0,0
641124,23799,0.075764328,12708,0.419393456,0.3472,32.733076,-117.034406,1,0,0
641992,58532,0.04202506,19471,0.192548712,0.3472,37.686823,-121.762621,1,0,0
642006,9541,0.172516632,7625,0.609828024,0.3472,37.387565,-120.725084,1,0,0
642202,55317,0.065144766,14829,0.203487911,0.3472,38.12161,-121.290765,1,0,0
642468,20240,0.043505283,17284,0.347837438,0.3472,33.793312,-118.317447,1,0,0
643000,434997,0.068215791,15678,0.601249758,0.3472,33.809102,-118.155327,1,0,0
643280,29070,0.027360989,36239,0.22479333,0.3472,37.368524,-122.096649,1,0,0
644574,61811,0.12332696,7239,0.638069791,0.3472,33.923962,-118.201647,1,0,0
645246,14686,0.028678304,47064,0.151778779,0.3472,34.036697,-118.781449,1,0,0
645400,32063,0.023686477,38932,0.121126402,0.3472,33.889632,-118.39737,1,0,0
646114,32621,0.041593982,19756,0.228434727,0.3472,37.999635,-122.113903,1,0,0
646842,27317,0.067047076,14978,0.136882353,0.3472,33.689858,-117.184383,1,0,0
646870,30070,0.03548995,29390,0.369103852,0.3472,37.479736,-122.148097,1,0,0
647766,50324,0.048634465,17623,0.602076829,0.3472,37.436611,-121.891322,1,0,0
648354,176598,0.090143374,13487,0.328952429,0.3537,37.660909,-120.989052,1,0,0
648648,37467,0.062668666,15497,0.473536153,0.40845,34.164021,-117.984622,1,0,0
648956,3730,0.023310023,48422,0.177599799,0.40845,37.240376,-121.988142,1,0,0
649187,13212,0.021536671,32296,0.177592019,0.40845,37.845693,-122.123217,1,0,0
649670,67099,0.032938644,22490,0.432911624,0.40845,37.399364,-122.079517,1,0,0
650076,23412,0.052429907,17625,0.188356429,0.40845,33.571887,-117.190662,0,1,0
650258,71117,0.045922429,16399,0.184668036,0.40845,38.297872,-122.300741,1,0,0
650398,56356,0.107178872,8860,0.685277855,0.40845,32.665862,-117.097361,1,0,0
652526,94388,0.067367541,11711,0.594877882,0.40845,33.906929,-118.083446,1,0,0
652582,53708,0.028496705,22394,0.181661269,0.40845,38.084925,-122.54873,1,0,0
653000,376642,0.093632588,15077,0.673690137,0.46695,37.769857,-122.22564,0,1,0
653070,17779,0.05197458,15698,0.276598689,0.46695,37.993936,-121.691139,1,0,0
654232,18801,0.026488034,39154,0.15767329,0.46695,37.882764,-122.174543,1,0,0
654652,148274,0.068907495,12095,0.571817324,0.4155,34.202346,-119.204603,1,0,0
654806,37669,0.033692662,18553,0.390818205,0.4155,34.202346,-119.204603,1,0,0
654848,16031,0.038171429,19665,0.162579656,0.4155,36.622408,-121.925877,1,0,0
655282,58269,0.025521637,31667,0.278816207,0.4155,37.399782,-122.142776,1,0,0
655380,13509,0.03564728,50265,0.274667367,0.4155,33.786519,-118.394911,1,0,0
656000,135484,0.062982166,19890,0.606111849,0.4155,34.160592,-118.139593,1,0,0
656112,10415,0.118000429,12090,0.443222281,0.4155,36.379518,-119.295602,1,0,0
656784,49995,0.040863812,17270,0.142847968,0.4155,38.242618,-122.628434,1,0,0
657456,46018,0.075406912,13465,0.596588375,0.4155,38.019899,-121.903606,1,0,0
658072,133242,0.092179808,10676,0.600211366,0.4155,34.058595,-117.761265,1,0,0
658240,44370,0.114383452,10076,0.476255676,0.40675,36.063255,-119.033522,1,0,0
658380,5008,0.009741476,53607,0.08035923,0.40675,39.820799,-120.474293,0,1,0
659451,101286,0.048886231,17240,0.36630941,0.40675,34.123315,-117.564207,1,0,0
659514,38585,0.025732915,36890,0.377317451,0.40675,33.753146,-118.367459,1,0,0
659962,64938,0.049714034,18058,0.345900791,0.40675,34.051642,-117.170862,1,0,0
660018,60167,0.034138098,26230,0.233826444,0.40675,33.856817,-118.377137,1,0,0
660620,100668,0.096510382,13903,0.663167577,0.40675,37.952974,-122.359353,1,0,0
662000,232780,0.070191352,14301,0.463558008,0.40675,33.938143,-117.393168,1,0,0
662364,19446,0.045688733,17680,0.118645586,0.40675,38.808041,-121.250365,1,0,0
662896,53060,0.085279145,9795,0.66960821,0.40675,34.06888,-118.08268,1,0,0
664000,371214,0.076532148,14170,0.582561226,0.40675,38.566592,-121.468632,1,0,0
664224,110695,0.109900414,11501,0.5827073,0.40675,36.690182,-121.633714,1,0,0
665000,196371,0.106664252,10929,0.552230959,0.7232,34.139261,-117.295317,0,1,0
665028,39277,0.041128454,18344,0.444776088,0.4381,37.625415,-122.431385,1,0,0
665084,40982,0.035851134,23794,0.160003137,0.4381,33.449144,-117.613119,1,0,0
667000,723957,0.062696267,19695,0.611987807,0.39275,37.727239,-123.032229,0,1,0
667112,21273,0.085215336,10242,0.35147196,0.39275,33.795122,-116.991957,1,0,0
668000,799498,0.055286747,16997,0.543878576,0.39275,37.296867,-121.819306,1,0,0
668028,26899,0.037894447,21894,0.209593985,0.5726,33.500581,-117.654433,1,0,0
668084,70144,0.054404921,17419,0.435098219,0.5726,37.704625,-122.161607,1,0,0
668154,43850,0.060611408,13707,0.225955416,0.5726,35.26848,-120.669756,1,0,0
668196,45718,0.060579855,14803,0.256822473,0.5726,33.133893,-117.169367,1,0,0
668294,12959,0.102520144,10517,0.667758612,0.5726,37.962725,-122.342455,1,0,0
668364,50320,0.045876324,24454,0.279449155,0.5726,37.981003,-122.50693,1,0,0
669000,294449,0.085127284,10075,0.484803201,0.5726,33.736478,-117.882593,1,0,0
670042,27955,0.071612381,11811,0.50111678,0.5726,34.352456,-119.068684,1,0,0
670098,144012,0.04967152,17370,0.200643322,0.5726,38.446816,-122.706136,1,0,0
670742,38323,0.070129129,10341,0.644702984,0.447,36.625114,-121.823565,1,0,0
670770,11008,0.05375591,16314,0.120379084,0.53045,38.399986,-122.827716,1,0,0
670882,17517,0.181424902,8284,0.510729903,0.53045,36.574314,-119.615584,1,0,0
671806,10691,0.024450279,24899,0.164338407,0.53045,34.168771,-118.050216,1,0,0
671876,4154,0.054575297,18166,0.54107105,0.53045,33.803448,-118.168135,1,0,0
672016,103489,0.041277966,18883,0.212929597,0.53045,34.266887,-118.748458,1,0,0
672506,11852,0.03835347,31122,0.204721285,0.53045,32.991497,-117.258042,1,0,0
672520,15059,0.18122525,11757,0.640552488,0.53045,36.437023,-121.31454,1,0,0
672646,12323,0.031217661,19772,0.07570885,0.53045,38.290337,-122.459838,1,0,0
673220,22636,0.025756306,26260,0.464173522,0.53045,34.108957,-118.156615,1,0,0
673262,54554,0.052329099,15884,0.549358076,0.5729,37.655104,-122.376234,1,0,0
677000,118340,0.04072454,22245,0.442773728,0.51905,37.385784,-122.026323,1,0,0
678666,7866,0.022899066,51185,0.095286826,0.51905,37.887166,-122.458291,1,0,0
680238,39836,0.070679073,14769,0.236804828,0.54175,37.724597,-121.445538,1,0,0
680644,42224,0.08786424,10245,0.473798729,0.54175,36.197436,-119.337407,1,0,0
680854,51128,0.047873399,18984,0.425734565,0.54175,33.73085,-117.810735,1,0,0
680994,23675,0.118080548,9754,0.389787462,0.54175,34.148313,-116.065526,1,0,0
681344,63763,0.051781721,19613,0.363017259,0.54175,34.117446,-117.659918,1,0,0
681666,111661,0.071702822,14173,0.641176149,0.4344,38.107911,-122.26388,1,0,0
682954,83856,0.067901073,13102,0.400272155,0.4344,36.327154,-119.323409,1,0,0
682996,81446,0.065433133,14631,0.316948863,0.4344,33.189542,-117.238607,1,0,0
683332,28394,0.043661508,18883,0.614285288,0.3664,34.037195,-117.855606,1,0,0
683346,62468,0.033799291,26370,0.175104277,0.3664,37.902666,-122.040479,1,0,0
683668,37831,0.118809657,10163,0.544505063,0.3664,36.919608,-121.77025,1,0,0
684200,99849,0.050301501,15983,0.578242925,0.3664,34.055941,-117.909937,1,0,0
685922,16026,0.055139384,16803,0.253382754,0.40545,38.542099,-122.808613,1,0,0
686328,41394,0.079542217,13745,0.368214511,0.40545,38.671167,-121.750033,1,0,0
686832,52847,0.029091148,25765,0.254816064,0.40545,33.886956,-117.77259,1,0,0
687056,18521,0.07679811,13430,0.113931488,0.55105,34.123089,-116.421481,1,0,0
803455,95751,0.051031724,15824,0.108372636,0.4764,39.80974,-105.10662,1,0,0
804000,226239,0.048561137,15387,0.3026149,0.4764,39.688002,-104.68974,1,0,0
807850,94628,0.048753589,17816,0.135883449,0.3906,40.027443,-105.25174,1,0,0
808675,16250,0.076375,12354,0.276996655,0.3906,39.968504,-104.795108,1,0,0
812415,11315,0.031868132,18039,0.050955623,0.5155,39.376073,-104.853442,1,0,0
816000,295184,0.071713995,14278,0.245415312,0.5155,38.867255,-104.760749,1,0,0
816495,20321,0.095505618,9461,0.246717937,0.3246,39.883473,-104.791893,1,0,0
819850,7801,0.103036176,9237,0.159999636,0.28085,38.760011,-108.077844,1,0,0
822035,18266,0.059752676,12250,0.16981909,0.298,37.275673,-107.867577,1,0,0
827700,7489,0.087335018,9546,0.414297372,0.298,40.084972,-104.794416,0,1,0
827865,24028,0.09391016,9097,0.402616673,0.39445,38.705634,-104.704499,1,0,0
831660,53324,0.067806604,12536,0.11555999,0.37725,39.086366,-108.568747,1,0,0
833035,10333,0.03514377,33617,0.084297593,0.402,39.615934,-104.911688,1,0,0
845970,55994,0.057656827,14354,0.128864679,0.35565,40.169853,-105.101841,1,0,0
846465,48402,0.04968919,13737,0.082505205,0.32255,40.41708,-105.061855,1,0,0
851745,16033,0.065158494,11351,0.102356491,0.5389,38.469058,-107.860649,1,0,0
852550,178,0.031746032,21730,0,0.2857,37.932377,-107.857854,0,1,0
886090,7759,0.041168353,14651,0.045075983,0.37825,38.999063,-105.059302,1,0,0
956200,37400,0.07367802,14839,0.16463943,0.41045,41.54786,-72.089488,1,0,0
1021200,41153,0.048938467,13185,0.439826718,0.4243,39.160606,-75.521659,1,0,0
1201700,38863,0.052386438,13331,0.31432075,0.51755,28.703753,-81.530973,0,1,0
1202681,15091,0.050446761,33744,0.035990156,0.3057,25.96013,-80.133109,1,0,0
1205075,3719,0.036678201,37330,0.017616631,0.3621,27.935974,-82.812777,1,0,0
1206600,3042,0.041855204,17090,0.248028019,0.3621,25.881786,-80.181209,0,0,1
1207525,17475,0.037569206,17116,0.072839141,0.5768,26.357498,-81.786929,1,0,0
1210275,78101,0.042728066,14994,0.044185882,0.5768,26.643119,-81.997331,1,0,0
1211050,34422,0.043050555,14762,0.172830502,0.5768,28.661183,-81.321926,1,0,0
1217100,51149,0.069922947,21374,0.394903487,0.5768,26.456842,-80.090478,1,0,0
1217200,52449,0.065020818,12257,0.111599569,0.5768,28.905121,-81.210978,1,0,0
1224000,165953,0.066095669,19328,0.441982026,0.5768,26.141305,-80.143896,1,0,0
1224300,44512,0.112530764,10558,0.505146397,0.5768,27.430257,-80.335924,1,0,0
1224475,22530,0.055946613,13557,0.281248009,0.5768,30.424738,-86.620332,1,0,0
1225175,124625,0.062733947,11667,0.384854597,0.32755,29.678831,-82.345878,1,0,0
1227575,1735,0.092250923,6543,0.455991828,0.4433,30.46683,-83.635253,1,0,0
1228452,30063,0.071814151,17286,0.273594715,0.3951,25.983324,-80.140389,1,0,0
1232000,123420,0.060492083,16183,0.215224979,0.41965,26.031105,-80.164574,1,0,0
1232275,33589,0.071671495,10663,0.443943359,0.41965,25.467346,-80.445773,1,0,0
1238250,107029,0.065675167,12829,0.290102499,0.41965,28.055964,-81.953682,1,0,0
1239375,9247,0.041505131,16951,0.115617489,0.40165,26.58336,-80.05538,1,0,0
1241825,17566,0.041330055,12371,0.165961644,0.36745,30.236675,-85.639139,1,0,0
1243125,41058,0.052560856,14970,0.127176697,0.36745,26.248037,-80.211169,1,0,0
1243175,9829,0.064062872,10619,0.456687803,0.36745,30.780419,-85.242661,1,0,0
1243425,3859,0.06586169,9308,0.237831196,0.35955,28.61798,-81.901674,1,0,0
1243975,74186,0.06066369,14614,0.197253694,0.35955,28.116326,-80.645713,1,0,0
1245060,101445,0.100993927,9769,0.403391233,0.47685,25.948877,-80.243582,1,0,0
1245975,40583,0.045235583,14349,0.312202695,0.3826,25.976953,-80.335829,1,0,0
1249450,54223,0.083138867,14038,0.501140127,0.52035,25.901064,-80.168458,1,0,0
1249475,38385,0.061447767,13868,0.413516078,0.52035,25.929996,-80.165179,1,0,0
1249600,12182,0.026738934,32213,0.013074871,0.52035,26.820298,-80.056905,1,0,0
1249675,14917,0.048632219,12509,0.088623328,0.52035,27.058166,-82.198044,1,0,0
1250575,36171,0.04742841,14127,0.300813122,0.52035,26.177865,-80.15266,1,0,0
1250750,65588,0.061049816,13172,0.337084891,0.52035,29.180314,-82.148787,1,0,0
1251075,20125,0.048651207,13717,0.128781233,0.52035,28.578576,-81.534116,1,0,0
1253150,36039,0.044895449,17708,0.087401433,0.52035,29.294626,-81.094968,1,0,0
1254000,63368,0.058480808,12762,0.193109115,0.228,27.985624,-80.662621,1,0,0
1254025,8850,0.036381514,70783,0.010788624,0.40275,26.685819,-80.037211,1,0,0
1254075,32199,0.030940036,22605,0.069685494,0.40275,26.848788,-80.167124,1,0,0
1254200,16941,0.062589584,15774,0.182840725,0.5221,29.54056,-81.251062,1,0,0
1254275,21852,0.032819536,25678,0.193223209,0.5221,25.621703,-80.318906,0,1,0
1255925,59139,0.075138831,14391,0.457694657,0.5221,30.441266,-87.189943,1,0,0
1257550,40047,0.05105218,11915,0.308581652,0.5221,28.014359,-82.120282,1,0,0
1258050,91700,0.057669203,16037,0.397678405,0.5221,26.242623,-80.128996,1,0,0
1258715,60363,0.055104717,14745,0.093530897,0.4353,27.280951,-80.383762,1,0,0
1263650,41630,0.057002385,11787,0.429777378,0.39855,28.789425,-81.275624,1,0,0
1264175,51499,0.046964766,16350,0.291379943,0.41915,27.338256,-82.545766,1,0,0
1269555,11795,0.062879789,18662,0.050936633,0.41915,25.938922,-80.123579,1,0,0
1270675,44684,0.056434374,17110,0.101206805,0.3653,26.203932,-80.255305,1,0,0
1271000,285994,0.066430724,13409,0.427474979,0.3653,27.970086,-82.479673,0,1,0
1271225,12385,0.066384495,13259,0.147772899,0.371,28.796584,-81.739518,1,0,0
1271400,27630,0.038882737,16946,0.187051212,0.371,28.045199,-82.377866,1,0,0
1272350,1959,0.087878788,9054,0.355834548,0.4561,29.609404,-82.814686,1,0,0
1273025,5311,0.057618438,11148,0.161637002,0.4561,28.927012,-81.664188,1,0,0
1301052,88311,0.106515842,10711,0.509214864,0.4008,31.577669,-84.179453,1,0,0
1301696,18983,0.020354906,22190,0.112494481,0.40955,34.070648,-84.275907,1,0,0
1304644,8613,0.066002491,15965,0.524068939,0.46975,33.768731,-84.264735,1,0,0
1324768,30861,0.028547809,29730,0.172907054,0.46975,33.941387,-84.312701,1,0,0
1325720,40247,0.088012573,12379,0.448473461,0.3461,33.66946,-84.47036,1,0,0
1328380,6640,0.049364469,12776,0.410222915,0.3421,33.550538,-84.58603,1,0,0
1331908,46890,0.047737684,13800,0.368092128,0.6218,34.289658,-83.829893,1,0,0
1332048,9105,0.07309043,11366,0.460763753,0.6218,32.087221,-81.176614,0,1,0
1342425,17665,0.021146522,30604,0.085116596,0.52615,34.032739,-84.203848,0,1,0
1349756,76890,0.05074497,16888,0.342479579,0.5811,33.953561,-84.542463,1,0,0
1355020,22578,0.061810155,13404,0.460326491,0.5811,33.379147,-84.771315,1,0,0
1355776,18017,0.035055351,16620,0.355148551,0.5811,33.940136,-84.210556,0,1,0
1367984,10387,0.07596786,11965,0.327027902,0.5811,30.754165,-81.572684,0,1,0
1368516,66129,0.033375723,33638,0.192517976,0.5811,33.931502,-84.368673,1,0,0
1369000,145559,0.08268841,11056,0.517336669,0.31205,32.002512,-81.153557,1,0,0
1373256,28218,0.070617132,9194,0.418086145,0.31205,32.441243,-81.774515,1,0,0
1374936,5469,0.031662269,17320,0.072205776,0.3337,34.048632,-84.066444,0,1,0
1641320,9157,0.073147711,9200,0.085051387,0.26645,42.718576,-114.515797,0,1,0
1670660,7352,0.086970173,8944,0.309533333,0.26245,42.618947,-113.673956,0,1,0
1682810,32723,0.041629535,11824,0.089993116,0.2893,42.562815,-114.463988,1,0,0
1706613,57343,0.037073806,15490,0.158051441,0.4743,40.475777,-88.969912,1,0,0
1709447,38512,0.022506484,24115,0.110711286,0.625,42.165981,-87.961826,1,0,0
1711007,14323,0.091629163,11106,0.114071414,0.625,40.562592,-90.040518,0,1,0
1711358,23649,0.066359893,12621,0.244923623,0.625,42.123571,-88.293293,1,0,0
1712164,20057,0.097318187,12105,0.230821208,0.625,38.522073,-89.123541,1,0,0
1717887,31673,0.032256213,18285,0.040542763,0.625,42.232554,-88.335331,1,0,0
1718823,93040,0.073145722,13525,0.26971261,0.625,39.855983,-88.933746,1,0,0
1719161,36882,0.046462042,10890,0.211381231,0.625,41.930614,-88.74783,1,0,0
1719642,60926,0.033668499,18081,0.166717981,0.625,42.035118,-87.901072,1,0,0
1720591,58489,0.028293599,20804,0.141402552,0.625,41.795027,-88.021231,1,0,0
1722931,3141,0.026419337,19802,0.015817072,0.625,41.871558,-88.453612,0,1,0
1723074,82774,0.049684595,14839,0.345423845,0.625,42.039639,-88.321709,1,0,0
1723620,43700,0.027609148,21226,0.079585148,0.625,41.896018,-87.943658,1,0,0
1724582,73233,0.042844962,22346,0.446597255,0.625,42.046391,-87.694352,1,0,0
1725141,14165,0.055586055,15308,0.18146577,0.625,38.595079,-90.005138,0,1,0
1727806,4417,0.054389722,13958,0.00316598,0.625,38.440263,-89.916522,1,0,0
1728326,35760,0.070742677,12044,0.189918743,0.625,40.950217,-90.376564,1,0,0
1729756,31518,0.030964467,24136,0.105325957,0.4236,41.866715,-88.062711,1,0,0
1729938,49956,0.024408175,27732,0.171733968,0.35425,42.084886,-87.826848,1,0,0
1732746,30815,0.049124568,14758,0.271685357,0.35425,41.981444,-88.14252,1,0,0
1733630,5540,0.014103425,24728,0.055534365,0.35425,42.244067,-88.065695,0,1,0
1734722,30264,0.020523313,42682,0.114900136,0.35425,42.182628,-87.809644,1,0,0
1734865,4447,0.029967159,17412,0.238627507,0.55665,42.206031,-87.812928,0,1,0
1735879,18853,0.03966034,20259,0.215874934,0.415,41.559422,-87.662025,1,0,0
1738570,99635,0.07366062,13402,0.431317014,0.483,41.518066,-88.158354,1,0,0
1739727,14324,0.082208779,10527,0.099640001,0.38305,41.239087,-89.92566,1,0,0
1743250,19787,0.021363464,25936,0.101393496,0.38305,42.286115,-87.964209,1,0,0
1744407,48021,0.031507635,18930,0.130218438,0.38305,41.873844,-88.015491,1,0,0
1746357,3842,0.047991654,14395,0.023231003,0.38305,41.420153,-87.98072,1,0,0
1749607,3882,0.04587156,14864,0.015871133,0.52445,41.451002,-88.279504,0,1,0
1749867,47021,0.063574032,14687,0.106435791,0.4102,41.482387,-90.493492,1,0,0
1750010,11068,0.078408426,10301,0.089383822,0.4102,40.914462,-90.641409,0,1,0
1750218,9569,0.052177324,15174,0.212991193,0.4102,41.72104,-88.358498,0,1,0
